Row,subj01,subj02,subj03,subj04,subj05,subj06,subj07,subj08,subj09,subj10,subj11,subj12,subj13,subj14,subj15,subj16,subj17,subj18,subj19,subj20,subj21,subj22,subj23,subj24,subj25
coach,-0.385468877961847,-0.341473267104878,-0.738185667156748,-1.65108165165489,-0.592906357209432,-0.293082837547774,-0.288910374611133,0.669852781433054,0.251025888656444,-1.19630347736001,-0.586763978734204,-0.695401479227365,-0.81083010986905,-0.619147628730374,-0.664384334157878,-0.66837686175257,0.257304490895288,-1.05771411573676,-0.721379442040736,-0.679384316410593,-0.226058946745382,0.0361746135515227,-0.755418533794641,-0.783338743730047,-0.492504284847373
cop,1.57091271546033,2.89701513705106,1.8867125687417,1.0216985569961,1.47332118504844,2.10042700242571,1.7734103488476,1.60400711310813,-0.306388093707564,1.31790189192128,1.3189507302959,1.90076404322146,1.18568624106479,3.09094597934281,1.73818632073039,1.85088977100712,1.50253116288236,1.66053719568463,1.86807350657327,1.64482518709933,0.896598660402291,1.48644775684438,1.94891082919622,1.53791558974214,1.74867607605013
dancer,-1.096880366479,-0.274004758684962,-0.475695843566903,0.165038233710527,-0.843358180513416,-0.741865932542803,0.270363041920048,-0.434147792364761,-0.0834225007619604,0.0435786225595303,0.034664730732136,-0.452010961497787,-0.0621364782688594,-0.760037259416697,-0.664384334157878,-0.0385602035626483,-0.894530180692755,-0.224117046900866,-0.409397159075193,-0.679384316410593,-0.375746627698405,-0.178680666936308,-0.699078338732331,0.460190363487198,-0.932736141452239
detective,1.21520697120176,0.198274800254445,1.65047172751084,0.953165731133255,1.47332118504844,1.352455177434,0.79468186991803,-0.00953218705790886,-0.529353686653167,0.697960841961512,1.77466511723789,2.30641490610409,1.28551205861148,-0.47825799804405,1.13754365700832,1.57097125625604,0.72426449289044,1.26186033667616,1.24410894064219,0.393327762132449,1.94441242707345,-0.930674148643717,1.58269956129121,1.37211170877985,1.30844421944526
doctor,-0.385468877961847,0.13080629183453,-0.449446861207918,0.404903124230488,-0.592906357209432,-0.554872976294874,-0.323864963144332,-1.11353276085572,-0.0462615686043599,0.181343300328369,-0.0481924305300426,-0.776531651803891,0.387079700691255,0.742785467904086,1.13754365700832,-0.563407418720917,-1.26809818228888,0.0658297596507494,-0.565388300557964,-0.143028277139072,-1.49840423484608,0.0898884336734805,0.258704977326932,0.294386482524899,0.948254518586734
driver,1.03735409907247,-0.341473267104878,1.20423902740811,0.19930464664195,0.659352759310489,-0.816663115041975,1.24909152084962,1.34923774992402,0.251025888656444,1.18013721415245,0.738950601460654,0.440420936843998,0.237340974371217,-0.47825799804405,-0.424127268669051,0.941154598066119,1.22235516168527,1.58805049404673,0.776135516193872,0.92968380140397,0.971442500878803,0.143602253795438,1.18831819585504,0.543092303968348,0.948254518586734
firefighter,1.92661845971891,-0.341473267104878,1.86046358638272,0.918899318201832,1.47332118504844,2.06302841117613,1.7035011717812,0.202775615595517,1.73746317496047,1.24901955303686,2.23037950417987,-0.695401479227365,1.78464114634494,-0.713074049187923,1.73818632073039,1.85088977100712,1.62705383008107,1.69678054650359,1.99286641975949,1.46603984067549,2.16894394850299,2.18472741842983,1.94891082919622,1.62081753022329,1.3884863751916
fool,-1.41701553631172,2.69460961179131,1.44047986863897,0.302103885436219,1.47332118504844,-0.405278611296531,1.94818329151359,1.43416087098539,-0.863802076071572,0.250225639212788,0.40752195641194,2.54980542383367,1.28551205861148,1.77597609293712,1.73818632073039,1.60596107059993,-0.303047511498895,0.971913530124547,0.6201443747111,-1.03695500925827,1.34566170326136,1.00302337574676,1.55452946376005,0.791798125411797,-1.37296799805711
gardener,-0.0297631337032689,-1.48843791024344,-0.711936684797763,-1.78814730338058,-0.718132268861424,-0.667068750043632,-0.149092020478338,-1.02860963979435,-1.34689419412038,-0.300833071862565,-0.379621075578757,-0.452010961497787,-0.56126556600232,-0.525221208272825,-0.664384334157878,-0.703366676096455,-0.240786177899541,-0.550307204271433,0.838531972786981,0.92968380140397,0.896598660402291,-0.662105048033928,-0.811758728856951,0.460190363487198,0.548043739855037
guard,1.39305984333104,0.0633377834146144,1.49297783335693,0.953165731133255,0.502820369745499,1.24025940368524,1.38890987498241,-0.646455595018187,-0.529353686653167,0.594637333634883,1.11180782714046,0.115900246537894,1.18568624106479,-0.666110838959148,1.73818632073039,1.60596107059993,1.44026982928301,1.26186033667616,0.869730201083535,1.10846914782781,2.46831931040903,0.949309555624804,0.878447123012338,1.2892097682987,1.14835990795258
housekeeper,-0.741174622220426,0.13080629183453,-0.63318973772081,-0.280425134397972,-0.749438746774422,-0.779264523792389,-0.288910374611133,0.287698736656887,-0.640836483125969,-0.989656460706756,-0.296763914316579,-0.614271306650839,-0.81083010986905,-0.431294787815276,-0.664384334157878,-0.458437975689263,-1.08131418149082,-0.151630345262962,-0.284604245888975,-0.679384316410593,0.971442500878803,-0.554677407790013,-0.811758728856951,-0.783338743730047,-0.772651829959561
janitor,-1.096880366479,0.198274800254445,-0.370699914130965,0.096505407847681,-0.655519313035428,-0.667068750043632,0.0606355107208552,0.457544978779628,-0.71515834744117,-0.610803596842451,-0.752478301258561,0.156465332826157,0.187428065597871,-0.290405157128952,-0.664384334157878,-0.353468532657609,0.00825915649787334,0.536993320297124,0.6201443747111,0.0357570692847681,-0.15121510626887,-0.178680666936308,-0.811758728856951,0.377288423006049,-0.372441051227864
judge,-0.0297631337032689,0.535617342354022,-0.186957037618073,1.12449779579037,-0.592906357209432,0.492287578693527,-0.67341084847632,0.96708370514785,-0.269227161549963,0.181343300328369,-0.586763978734204,-0.452010961497787,0.536818427011293,-0.243441946900178,-0.544255801413464,-0.423448161345378,0.257304490895288,-0.151630345262962,-0.846172355226953,-0.500598969986753,0.148160255637176,0.143602253795438,0.174194684733467,-0.783338743730047,-0.652588596340052
king,1.39305984333104,1.14283391813326,-0.711936684797763,0.404903124230488,1.47332118504844,1.352455177434,-1.09286591087471,1.22185306833196,1.06856639612366,1.49010773913233,-1.0010497850451,0.60268128199705,-0.711004292322358,2.29257140545364,1.01741512426391,-0.773346304784224,1.09783249448656,1.26186033667616,-0.939767040116616,0.750898454980129,0.148160255637176,-0.232394487058266,-0.248356778233855,-0.368829041324298,1.66863392030379
lawyer,-0.385468877961847,0.198274800254445,-0.711936684797763,0.884632905270409,-0.749438746774422,-0.0686912900502596,-0.358819551677531,1.09446838673991,-0.380709958022765,0.112460961443949,-0.379621075578757,-0.857661824380417,-0.56126556600232,-0.572184418501599,-0.664384334157878,-0.598397233064801,-0.894530180692755,-0.804010660004096,-0.908568811820062,-0.500598969986753,-0.300902787221894,0.734454275136973,-0.755418533794641,-0.451730981805448,-0.212356739735186
librarian,-1.096880366479,0.198274800254445,-0.63318973772081,-1.41121676113493,-0.968584092165408,-0.741865932542803,-1.2676388535407,-1.87784085040806,-0.566514618810767,-1.71292101899316,0.40752195641194,-0.776531651803891,-1.45969792392255,-0.47825799804405,-0.664384334157878,-0.738356490440339,-1.29922884908855,-1.23893086983152,-0.908568811820062,-1.03695500925827,-0.300902787221894,-1.68266763035113,-0.839928826388106,0.1285826015626,-0.572546440593713
lieutenant,1.57091271546033,-0.408941775524793,1.7292186745878,-0.211892308535126,1.47332118504844,2.02562981992654,1.5636828176484,0.245237176126202,1.18004919259646,0.973490197499188,0.40752195641194,1.13002740374447,1.0858604235181,-0.243441946900178,1.73818632073039,1.50099162756827,1.3157471620843,1.40683373995197,0.6201443747111,0.0357570692847681,-0.375746627698405,-0.232394487058266,0.793936830418873,0.625994244449498,0.948254518586734
maid,-0.741174622220426,0.198274800254445,-0.711936684797763,-0.760154915437893,-1.18772943755639,-0.741865932542803,-1.1977296764743,-0.816301837140927,-0.380709958022765,-1.33406815512885,-0.711049720627472,-0.533141134074313,-0.511352657228974,-0.525221208272825,-0.664384334157878,-0.66837686175257,-0.801138180293724,-0.369090450176674,-0.783775898633845,-0.321813623562913,-0.450590468174917,-1.09181560900959,-0.670908241201177,0.460190363487198,-0.692609674213222
mailman,0.325942610555309,0.333211817094276,0.0755327859717717,0.884632905270409,-0.592906357209432,-0.143488472549431,0.759727281384832,-1.19845588191709,0.65979614239005,-0.67968593572687,-0.503906817472025,0.440420936843998,-0.960568836189088,-0.713074049187923,-0.664384334157878,-0.143529646594302,0.942179160488178,-0.369090450176674,0.6201443747111,1.10846914782781,-0.0763712657923589,-0.0712530266923928,-0.0793361930469258,0.791798125411797,-0.412462129101034
manager,-0.385468877961847,-0.476410283944709,-0.685687702438779,-0.314691547329395,-0.530293401383436,-0.741865932542803,-0.953047556741911,-0.816301837140927,-0.71515834744117,-0.0941860552093079,-0.586763978734204,-0.695401479227365,-0.461439748455628,-0.713074049187923,-0.664384334157878,-0.0385602035626483,0.444088491693349,-0.876497361642,-0.596586528854519,-0.321813623562913,1.49534938421438,-0.823246508399801,-0.755418533794641,-1.0320445651735,-0.452483206974204
mechanic,-0.0297631337032689,-0.543878792364624,1.12549208033115,-1.54828241286062,0.471513891832501,-0.33048142879736,0.410181396052843,0.669852781433054,1.40301478554206,0.0780197920017399,0.904664923985012,0.0753351602496312,-0.461439748455628,-0.337368367357727,-0.664384334157878,-0.108539832250417,0.879917826888825,0.64572337275398,0.994523114269752,0.214542415708608,-0.450590468174917,-1.09181560900959,0.681256440294254,1.62081753022329,0.828191284967225
nurse,-0.207616005832558,-0.341473267104878,0.206777697766694,0.404903124230488,0.753272193049483,-0.517474385045289,0.584954338718838,-1.66553304775463,0.0280602957108412,0.284666808654997,-0.131049591792221,-0.654836392939102,0.83629587965137,-0.431294787815276,-0.303998735924638,-0.66837686175257,0.444088491693349,-0.912740712460952,-0.565388300557964,-0.143028277139072,-0.675121989604451,-0.017539206570435,-0.389207265889629,0.377288423006049,0.0277697275038319
pilot,-0.0297631337032689,-0.341473267104878,1.15174106269014,0.987432144064678,0.534126847658497,0.0061058924489119,0.340272218986446,1.90123803682292,1.62598037848766,1.28346072247907,1.3189507302959,2.10358947466278,0.387079700691255,-0.47825799804405,0.777158058775082,1.2210731128172,0.786525826489794,1.29810368749511,1.55609122360773,0.750898454980129,2.01925626754996,-0.017539206570435,1.5263593662289,-0.120123219880849,1.10833883007941
president,1.39305984333104,0.13080629183453,1.33548393920303,1.26156344751606,1.47332118504844,0.417490396194355,-1.1278204994079,0.245237176126202,1.44017571769966,1.3867842308057,1.27752214966482,0.886636886014891,0.337166791917909,2.48042424636874,1.13754365700832,-0.563407418720917,0.942179160488178,0.899426828486643,0.6201443747111,0.0357570692847681,-1.27387271341654,-0.60839122791197,0.822106927950028,-0.949142624692346,1.9087603875428
prince,0.681648354813888,-0.611347300784539,-0.738185667156748,0.233571059573373,0.408900936006505,1.16546222118607,-0.988002145275109,0.669852781433054,1.96042876790607,1.0079313669414,-1.41533559135599,-0.614271306650839,-0.711004292322358,-0.196478736671403,-0.664384334157878,-0.773346304784224,0.381827158093995,-0.0791436436250583,-0.783775898633845,-0.143028277139072,-0.899653511033986,-0.447249767546097,-0.811758728856951,-1.36365232709809,0.22787511686968
princess,0.681648354813888,-3.31008763758115,-0.685687702438779,-0.177625895603703,-0.62421283512243,0.978469264938142,-1.1977296764743,-1.11353276085572,1.51449758201486,0.0780197920017399,-1.33247843009381,-0.614271306650839,-0.461439748455628,-0.47825799804405,-0.664384334157878,-0.773346304784224,-0.0228715103018035,-0.260360397719818,-0.877370583523507,-0.143028277139072,-1.34871655389306,-0.447249767546097,-0.86809892391926,-1.11494650565465,-1.2529047644376
prisoner,1.21520697120176,2.82954662863115,-0.423197878848934,1.15876420872179,0.847191626788477,-0.667068750043632,1.07431857818362,-0.603994034487501,1.66314131064527,1.49010773913233,1.81609369786898,1.29228774889752,2.58324768671848,-0.525221208272825,1.73818632073039,1.32604255584885,1.53366182968204,1.0081568809435,1.86807350657327,2.53875191921853,-0.00152742531584736,2.82929325989333,1.5263593662289,1.86952335166674,1.26842314157209
professor,-0.563321750091136,-0.341473267104878,-0.711936684797763,-1.75388089044916,-0.905971136339412,-0.891460297541146,-0.848183791142314,0.96708370514785,-0.529353686653167,-0.886332952380128,-0.669621139996382,-0.452010961497787,-0.461439748455628,-0.431294787815276,-0.664384334157878,-0.528417604377032,-1.14357551509017,-1.05771411573676,-0.783775898633845,-0.858169662834434,-0.899653511033986,-1.36038470961938,-0.811758728856951,-0.783338743730047,-1.01277829719858
psychiatrist,-0.0297631337032689,-0.476410283944709,-0.685687702438779,0.987432144064678,1.47332118504844,-0.704467341293217,-0.67341084847632,0.0329293734727763,-0.269227161549963,-1.1618623079178,-0.379621075578757,-0.776531651803891,0.486905518237947,1.58812325202203,-0.664384334157878,-0.738356490440339,-1.08131418149082,-0.224117046900866,-0.75257767033729,-0.321813623562913,-0.899653511033986,0.0361746135515227,-0.811758728856951,-1.1978484461358,-0.81267290783273
queen,1.39305984333104,0.198274800254445,-0.711936684797763,0.507702363024757,1.47332118504844,0.978469264938142,-0.288910374611133,1.56154555257744,1.77462410711807,1.11125487526803,-1.3739070107249,-0.735966565515628,-0.711004292322358,-0.196478736671403,1.01741512426391,-0.773346304784224,0.63087249249141,0.174559812107605,-0.877370583523507,-0.679384316410593,-0.375746627698405,-1.09181560900959,-0.699078338732331,-1.1978484461358,1.06831775220624
secretary,-1.27473323860829,-0.476410283944709,-0.738185667156748,-1.54828241286062,-0.530293401383436,-0.779264523792389,-0.743320025542718,-0.858763397671612,-0.455031822337966,-1.43739166345548,-0.959621204414008,-0.573706220362576,-1.26004628882916,1.35330720087815,-0.664384334157878,-0.738356490440339,-1.11244484829049,-0.731523958366193,-0.877370583523507,-0.858169662834434,-0.0763712657923589,-0.554677407790013,-0.783588631325796,-0.949142624692346,-0.772651829959561
sheriff,1.74876558758962,0.0633377834146144,1.86046358638272,0.439169537161911,1.47332118504844,2.02562981992654,1.7734103488476,1.3916993104547,-0.826641143913971,1.28346072247907,1.36037931092699,1.49511318033884,1.28551205861148,-0.05558910598508,1.73818632073039,1.74592032797546,1.56479249648171,0.935670179305595,1.24410894064219,1.46603984067549,-1.04934119198701,1.32530629647851,1.80806034154045,1.45501364926099,1.54857068668428
soldier,1.57091271546033,0.198274800254445,1.86046358638272,1.19303062165322,1.28548231757045,2.21262277617447,1.84331952591399,1.73139179470018,1.29153198906926,1.66231358634338,2.43752240733532,2.54980542383367,2.28377023407841,1.86990251339467,1.73818632073039,2.20078791444596,1.59592316328139,2.0592140546931,1.43129831042151,2.53875191921853,-0.15121510626887,2.13101359830788,1.94891082919622,1.86952335166674,1.9087603875428
student,-1.096880366479,-0.341473267104878,-0.738185667156748,-1.0685526318207,-1.56340717251237,-0.741865932542803,-0.883138379675513,-0.476609352895446,-1.04960673685957,-1.47183283289769,-0.959621204414008,-0.452010961497787,-0.711004292322358,-0.572184418501599,-0.664384334157878,-0.738356490440339,-0.801138180293724,-1.05771411573676,-0.783775898633845,-0.858169662834434,0.0733164151606642,-0.286108307180224,-0.86809892391926,-0.617534862767747,-0.81267290783273
teacher,-0.0297631337032689,-0.476410283944709,-0.659438720079794,0.267837472504796,-0.905971136339412,-0.85406170629156,-0.0791828434119401,-0.731378716079557,-0.455031822337966,-0.300833071862565,-0.79390688188965,-0.89822691066868,-0.211875204588898,-0.807000469645472,-0.664384334157878,-0.598397233064801,-1.08131418149082,-1.13020081737466,-0.877370583523507,-0.500598969986753,-0.15121510626887,-0.500963587668055,-0.811758728856951,-1.0320445651735,-0.932736141452239
thief,1.03735409907247,1.54764496865275,1.86046358638272,1.05596496992752,1.47332118504844,1.8760354549282,1.7384557603144,-1.02860963979435,1.84894597143327,1.55899007801675,1.7332365366068,1.33285283518578,1.78464114634494,-0.431294787815276,1.73818632073039,1.885879585351,1.47140049608268,1.69678054650359,1.96166819146294,2.53875191921853,1.94441242707345,2.88300708001528,1.41367897610428,1.53791558974214,1.06831775220624
waiter,-0.741174622220426,-0.206536250265047,-0.606940755361825,-1.68534806458631,-0.874664658426414,-0.741865932542803,-0.953047556741911,0.330160297187573,-1.12392860117478,-0.541921257958032,-0.545335398103114,-0.695401479227365,-1.21013338005582,-0.666110838959148,-0.664384334157878,-0.703366676096455,-1.01905284789146,-0.948984063279904,-0.471793615668301,-0.679384316410593,-0.60027814912794,-0.447249767546097,-0.755418533794641,-0.203025160361999,-1.01277829719858
waitress,-0.741174622220426,-0.476410283944709,-0.659438720079794,-2.13081143269481,-0.530293401383436,-0.741865932542803,-0.988002145275109,-0.816301837140927,-0.75231927959877,-1.54071517178211,-0.79390688188965,-0.614271306650839,-1.21013338005582,-0.47825799804405,-0.664384334157878,-0.738356490440339,-0.64548484629534,-0.767767309185145,-0.471793615668301,-0.858169662834434,0.672067138972756,-0.554677407790013,-0.586397948607712,-1.1978484461358,-0.8526939857059
writer,-1.45258611073758,-0.341473267104878,-0.711936684797763,-2.13081143269481,-0.718132268861424,-0.667068750043632,-1.1627750879411,-1.15599432138641,-1.60702071922358,-1.05853879959118,-1.24962126883163,-0.776531651803891,-1.45969792392255,-0.337368367357727,-0.664384334157878,-0.773346304784224,-0.925660847492432,-1.34766092228838,-0.814974126930399,-1.00119793997351,-0.300902787221894,-0.124966846814351,-0.755418533794641,-0.783338743730047,-1.17286260869126
